"Individual","Patch","Replicate","Wavelength","Reflectance"
"Ind4","White",1,500,101.969138373074
"Ind5","White",1,500,104.631159581854
"Ind1","Black",1,500,12.4313826987915
"Ind2","Black",1,500,9.67100785176466
"Ind3","Black",1,500,5.95960017515418
"Ind4","Black",1,500,7.89136493770154
"Ind5","Black",1,500,7.41625300517608
"Ind1","Orange",1,500,29.9424137626252
"Ind2","Orange",1,500,23.7670618672461
"Ind3","Orange",1,500,23.3640840585564
"Ind4","Orange",1,500,25.0364326282413
"Ind5","Orange",1,500,27.1927301256541
"Ind1","Blue",1,500,72.4241152607489
"Ind2","Blue",1,500,76.6706132871865
"Ind3","Blue",1,500,56.3172632792577
"Ind4","Blue",1,500,83.4305987859391
"Ind5","Blue",1,500,70.7101237456084
"Ind1","White",2,500,98.1087641201488
"Ind2","White",2,500,99.6815692404761
"Ind3","White",2,500,88.5873169124646
"Ind4","White",2,500,100.033917320491
"Ind5","White",2,500,100.582420236943
"Ind1","Black",2,500,9.78934246995934
"Ind2","Black",2,500,11.5603072192997
"Ind3","Black",2,500,8.92911048986958
"Ind4","Black",2,500,11.3755448154869
"Ind5","Black",2,500,9.24537976195712
"Ind1","Orange",2,500,30.643125273643
"Ind2","Orange",2,500,24.7659163117172
"Ind3","Orange",2,500,24.7507593529039
"Ind4","Orange",2,500,27.9085683187094
"Ind5","Orange",2,500,31.2492988405325
"Ind1","Blue",2,500,71.8960058146872
"Ind2","Blue",2,500,78.3384476049543
"Ind3","Blue",2,500,50.465519589222
"Ind4","Blue",2,500,81.1115443796104
"Ind5","Blue",2,500,68.3612919427736
"Ind1","White",3,500,99.190381173155
"Ind2","White",3,500,98.394793645806
"Ind3","White",3,500,91.3805108990881
"Ind4","White",3,500,102.559513812634
"Ind5","White",3,500,99.5999297600785
"Ind1","Black",3,500,7.08111475008919
"Ind2","Black",3,500,10.1759889837623
"Ind3","Black",3,500,6.23738719075716
"Ind4","Black",3,500,8.77977524945984
"Ind5","Black",3,500,8.75326446780279
"Ind1","Orange",3,500,24.9921605120151
"Ind2","Orange",3,500,26.2661332395297
"Ind3","Orange",3,500,23.111792998149
"Ind4","Orange",3,500,28.7720474932339
"Ind5","Orange",3,500,29.2681831105031
"Ind1","Blue",3,500,72.9406797270325
"Ind2","Blue",3,500,77.3779930409652
"Ind3","Blue",3,500,53.15388319362
"Ind4","Blue",3,500,80.5134107572504
"Ind5","Blue",3,500,69.361477644053
"Ind1","White",1,505,102.141221076543
"Ind2","White",1,505,98.4679734653096
"Ind3","White",1,505,88.670183159957
"Ind4","White",1,505,100.14153076264
"Ind5","White",1,505,100.571809450149
"Ind1","Black",1,505,9.57615855629357
"Ind2","Black",1,505,8.83157308128329
"Ind3","Black",1,505,2.61292374406307
"Ind4","Black",1,505,10.8180052376378
"Ind5","Black",1,505,7.67951073933519
"Ind1","Orange",1,505,33.4135293596563
"Ind2","Orange",1,505,28.1212073796005
"Ind3","Orange",1,505,26.7675688713282
"Ind4","Orange",1,505,30.7034219365836
"Ind5","Orange",1,505,28.1309167698627
"Ind1","Blue",1,505,68.1239633434248
"Ind2","Blue",1,505,77.2871439581464
"Ind3","Blue",1,505,48.0883149205829
"Ind4","Blue",1,505,79.344847182786
"Ind5","Blue",1,505,65.3380292895518
"Ind1","White",2,505,98.6696227210427
"Ind2","White",2,505,99.74294200861
"Ind3","White",2,505,91.9457793967401
"Ind4","White",2,505,100.239734353364
"Ind5","White",2,505,98.5629229249318
"Ind1","Black",2,505,9.4885308498223
"Ind2","Black",2,505,9.76874305303195
"Ind3","Black",2,505,5.75261389916282
"Ind4","Black",2,505,6.27576689407101
"Ind5","Black",2,505,7.5478331726841
"Ind1","Orange",2,505,33.4130277188011
"Ind2","Orange",2,505,29.2628475173039
"Ind3","Orange",2,505,22.4567111003501
"Ind4","Orange",2,505,30.4542086318433
"Ind5","Orange",2,505,33.1356916209559
"Ind1","Blue",2,505,70.065196744786
"Ind2","Blue",2,505,71.4462335229205
"Ind3","Blue",2,505,47.239039632043
"Ind4","Blue",2,505,78.270655126917
"Ind5","Blue",2,505,64.3253716145964
"Ind1","White",3,505,99.7744680670643
"Ind2","White",3,505,101.147749812557
"Ind3","White",3,505,90.286164856668
"Ind4","White",3,505,99.4558502031541
"Ind5","White",3,505,102.020848112914
"Ind1","Black",3,505,10.616922213031
"Ind2","Black",3,505,13.3281902012323
"Ind3","Black",3,505,6.31764430556312
"Ind4","Black",3,505,10.1137410955621
"Ind5","Black",3,505,7.77576626728672
"Ind1","Orange",3,505,29.2098179587575
"Ind2","Orange",3,505,29.4254244580649
"Ind3","Orange",3,505,24.4483347599817
"Ind4","Orange",3,505,27.2876062730569
"Ind5","Orange",3,505,31.6010526558609
"Ind1","Blue",3,505,71.3890100800118
"Ind2","Blue",3,505,73.5874276231237
"Ind3","Blue",3,505,52.2411924245152
"Ind4","Blue",3,505,77.3977262226177
"Ind5","Blue",3,505,63.5515468645754
"Ind1","White",1,510,99.7092128980146
"Ind2","White",1,510,98.7582820487553
"Ind3","White",1,510,94.3000369125691
"Ind4","White",1,510,99.6558786698985
"Ind5","White",1,510,99.342465630106
"Ind1","Black",1,510,8.35845502579851
"Ind2","Black",1,510,12.0598449331016
"Ind3","Black",1,510,7.11643421157492
"Ind4","Black",1,510,11.5704586255685
"Ind5","Black",1,510,7.7238904744468
"Ind1","Orange",1,510,36.4607144619965
"Ind2","Orange",1,510,29.1332613887954
"Ind3","Orange",1,510,25.4274975357744
"Ind4","Orange",1,510,33.944181542908
"Ind5","Orange",1,510,34.356644558303
"Ind1","Blue",1,510,61.9644392368928
"Ind2","Blue",1,510,70.6680787225083
"Ind3","Blue",1,510,46.032249273568
"Ind4","Blue",1,510,73.998234327578
"Ind5","Blue",1,510,63.9034855407471
"Ind1","White",2,510,100.904060383208
"Ind2","White",2,510,99.6296637464877
"Ind3","White",2,510,94.8470684656057
"Ind4","White",2,510,100.191909909284
"Ind5","White",2,510,102.213809198019
"Ind1","Black",2,510,13.2021720899365
"Ind2","Black",2,510,9.35795755558124
"Ind3","Black",2,510,8.30444286936184
"Ind4","Black",2,510,11.1998394530897
"Ind5","Black",2,510,10.4707857114427
"Ind1","Orange",2,510,37.6961114768537
"Ind2","Orange",2,510,28.5353202731488
"Ind3","Orange",2,510,25.0220049088321
"Ind4","Orange",2,510,34.9546811269466
"Ind5","Orange",2,510,34.0020284841814
"Ind1","Blue",2,510,65.5004776473687
"Ind2","Blue",2,510,69.6604869586265
"Ind3","Blue",2,510,43.8952471097883
"Ind4","Blue",2,510,79.5631419724082
"Ind5","Blue",2,510,60.7784220766663
"Ind1","White",3,510,103.594280881331
"Ind2","White",3,510,97.0953922285724
"Ind3","White",3,510,87.2615241122938
"Ind4","White",3,510,96.7672345349431
"Ind5","White",3,510,99.1806725561367
"Ind1","Black",3,510,9.79914768229679
"Ind2","Black",3,510,10.5226780384251
"Ind3","Black",3,510,5.38134745492462
"Ind4","Black",3,510,9.22096232259394
"Ind5","Black",3,510,10.5031136445643
"Ind1","Orange",3,510,36.1209412194576
"Ind2","Orange",3,510,28.5972550975062
"Ind3","Orange",3,510,25.7224953938777
"Ind4","Orange",3,510,35.6589299430248
"Ind5","Orange",3,510,34.1622605808803
"Ind1","Blue",3,510,62.0617734471844
"Ind2","Blue",3,510,72.0568134447059
"Ind3","Blue",3,510,46.350956121318
"Ind4","Blue",3,510,75.5667999538548
"Ind5","Blue",3,510,61.3930482231466
"Ind1","White",1,515,97.6689103042201
"Ind2","White",1,515,100.551342446358
"Ind3","White",1,515,93.2715248013746
"Ind4","White",1,515,97.499053207618
"Ind5","White",1,515,100.613044346692
"Ind1","Black",1,515,10.0808655549413
"Ind2","Black",1,515,10.4627144862051
"Ind3","Black",1,515,3.40272197348798
"Ind4","Black",1,515,7.40744618537805
"Ind5","Black",1,515,8.49622506186057
"Ind1","Orange",1,515,37.2264046753883
"Ind2","Orange",1,515,31.537291533463
"Ind3","Orange",1,515,30.8681934505971
"Ind4","Orange",1,515,33.3291789511579
"Ind5","Orange",1,515,39.7001438670241
"Ind1","Blue",1,515,62.3089106372653
"Ind2","Blue",1,515,65.4951385206323
"Ind3","Blue",1,515,45.9753525763596
"Ind4","Blue",1,515,70.5953165561692
"Ind5","Blue",1,515,58.8097113553905
"Ind1","White",2,515,101.053711338378
"Ind2","White",2,515,96.7176185192566
"Ind3","White",2,515,85.2625728017126
"Ind4","White",2,515,98.6331791973395
"Ind5","White",2,515,96.0228826325461
"Ind1","Black",2,515,11.9384749499049
"Ind2","Black",2,515,12.3874517275704
"Ind3","Black",2,515,6.96721562746518
"Ind4","Black",2,515,9.31700372471613
"Ind5","Black",2,515,10.660157512486
"Ind1","Orange",2,515,37.758473459184
"Ind2","Orange",2,515,30.5010100689027
"Ind3","Orange",2,515,29.7932388133217
"Ind4","Orange",2,515,36.4906424194561
"Ind5","Orange",2,515,31.2563134192818
"Ind1","Blue",2,515,59.0323174477401
"Ind2","Blue",2,515,69.3800527063595
"Ind3","Blue",2,515,44.9785779430247
"Ind4","Blue",2,515,68.5349501552124
"Ind5","Blue",2,515,56.8439702172084
"Ind1","White",3,515,98.3793474841598
"Ind2","White",3,515,103.221732487776
"Ind3","White",3,515,91.6005821912953
"Ind4","White",3,515,98.2545962261423
"Ind5","White",3,515,97.0256155917343
"Ind1","Black",3,515,8.856865656183
"Ind2","Black",3,515,9.85335217204306
"Ind3","Black",3,515,8.34221619292744
"Ind4","Black",3,515,8.81274730675031
"Ind5","Black",3,515,8.48042422107391
"Ind1","Orange",3,515,41.2669699844089
"Ind2","Orange",3,515,29.6871224342731
"Ind3","Orange",3,515,28.294317880153
"Ind4","Orange",3,515,37.2026627663456
"Ind5","Orange",3,515,41.2065209264144
"Ind1","Blue",3,515,61.2017318440227
"Ind2","Blue",3,515,65.814070336626
"Ind3","Blue",3,515,43.3033338377282
"Ind4","Blue",3,515,71.1583567546709
"Ind5","Blue",3,515,59.3513458773475
"Ind1","White",1,520,98.3629685549737
"Ind2","White",1,520,98.2529608100562
"Ind3","White",1,520,92.1206647830585
"Ind4","White",1,520,103.370399204054
"Ind5","White",1,520,99.1188750380635
"Ind1","Black",1,520,15.1128267937625
"Ind2","Black",1,520,11.4719478575616
"Ind3","Black",1,520,9.18807692232623
"Ind4","Black",1,520,5.89905292930708
"Ind5","Black",1,520,8.95563178311826
"Ind1","Orange",1,520,43.0611982330115
"Ind2","Orange",1,520,33.3353731699608
"Ind3","Orange",1,520,33.5690876253119
"Ind4","Orange",1,520,41.4393947332997
"Ind5","Orange",1,520,42.5527384780555
"Ind1","Blue",1,520,54.3216424847958
"Ind2","Blue",1,520,60.5250215756395
"Ind3","Blue",1,520,43.1877175025473
"Ind4","Blue",1,520,64.0782638915787
"Ind5","Blue",1,520,53.7832358277914
"Ind1","White",2,520,99.5394755290315
"Ind2","White",2,520,102.008840291557
"Ind3","White",2,520,90.0641706369416
"Ind4","White",2,520,97.4610623890573
"Ind5","White",2,520,100.397340858343
"Ind1","Black",2,520,10.8810604668178
"Ind2","Black",2,520,11.8650041352301
"Ind3","Black",2,520,9.36942777526778
"Ind4","Black",2,520,9.87882009388453
"Ind5","Black",2,520,6.94187862856252
"Ind1","Orange",2,520,40.3648393814019
"Ind2","Orange",2,520,32.8861769131797
"Ind3","Orange",2,520,34.6685821575308
"Ind4","Orange",2,520,40.5304863284207
"Ind5","Orange",2,520,43.184206741656
"Ind1","Blue",2,520,59.2096784209444
"Ind2","Blue",2,520,60.1505704759015
"Ind3","Blue",2,520,42.7915512151429
"Ind4","Blue",2,520,64.814201951335
"Ind5","Blue",2,520,52.885435882424
"Ind1","White",3,520,103.801800147502
"Ind2","White",3,520,102.829806174413
"Ind3","White",3,520,91.2359648258627
"Ind4","White",3,520,99.6837695472684
"Ind5","White",3,520,100.441159949514
"Ind1","Black",3,520,11.7521079846279
"Ind2","Black",3,520,11.0303046009709
"Ind3","Black",3,520,5.93406939746101
"Ind4","Black",3,520,7.31654855056987
"Ind5","Black",3,520,8.78728091410889
"Ind1","Orange",3,520,42.7638897095526
"Ind2","Orange",3,520,36.0103057761121
"Ind3","Orange",3,520,30.8728436076117
"Ind4","Orange",3,520,37.2037031057184
"Ind5","Orange",3,520,39.5202810999879
"Ind1","Blue",3,520,57.6453438750329
"Ind2","Blue",3,520,60.1649947810459
"Ind3","Blue",3,520,42.060545843133
"Ind4","Blue",3,520,65.5225804238144
"Ind5","Blue",3,520,57.6527864848253
"Ind1","White",1,525,101.36987215585
"Ind2","White",1,525,98.6027124160486
"Ind3","White",1,525,94.38435928292
"Ind4","White",1,525,99.329131912131
"Ind5","White",1,525,102.587038855454
"Ind1","Black",1,525,13.8668422992931
"Ind2","Black",1,525,13.4625468178683
"Ind3","Black",1,525,7.61837472369433
"Ind4","Black",1,525,13.211991457528
"Ind5","Black",1,525,10.2571269910829
"Ind1","Orange",1,525,46.5564465257266
"Ind2","Orange",1,525,35.4432018727181
"Ind3","Orange",1,525,33.954399466621
"Ind4","Orange",1,525,44.2028097766002
"Ind5","Orange",1,525,44.0867028984202
"Ind1","Blue",1,525,54.2550441424268
"Ind2","Blue",1,525,59.6213435837102
"Ind3","Blue",1,525,33.5394765915925
"Ind4","Blue",1,525,61.9047306558105
"Ind5","Blue",1,525,48.5519805349286
"Ind1","White",2,525,102.794853306329
"Ind2","White",2,525,101.625874368268
"Ind3","White",2,525,92.4958842943438
"Ind4","White",2,525,97.3948507711289
"Ind5","White",2,525,100.817368693532
"Ind1","Black",2,525,11.398021156721
"Ind2","Black",2,525,9.59809581052057
"Ind3","Black",2,525,8.96800247595028
"Ind4","Black",2,525,10.5867123823747
"Ind5","Black",2,525,9.4496239444088
"Ind1","Orange",2,525,45.6730998540962
"Ind2","Orange",2,525,39.3553819812531
"Ind3","Orange",2,525,34.5708512663331
"Ind4","Orange",2,525,40.3001149332706
"Ind5","Orange",2,525,46.4657860180541
"Ind1","Blue",2,525,58.01296303667
"Ind2","Blue",2,525,59.1899248996885
"Ind3","Blue",2,525,39.240405212467
"Ind4","Blue",2,525,64.5603783644421
"Ind5","Blue",2,525,48.8952310437028
"Ind1","White",3,525,101.417908880931
"Ind2","White",3,525,97.9808574274721
"Ind3","White",3,525,98.2952438199605
"Ind4","White",3,525,97.0766074109688
"Ind5","White",3,525,98.1746104229983
"Ind1","Black",3,525,9.84600854455414
"Ind2","Black",3,525,12.2037213412072
"Ind3","Black",3,525,6.9605963707344
"Ind4","Black",3,525,8.33591400484903
"Ind5","Black",3,525,9.03895467719143
"Ind1","Orange",3,525,44.2573166233643
"Ind2","Orange",3,525,38.1991666353606
"Ind3","Orange",3,525,34.2613423302782
"Ind4","Orange",3,525,42.4358774726804
"Ind5","Orange",3,525,46.379482120404
"Ind1","Blue",3,525,56.7685406688953
"Ind2","Blue",3,525,58.3486693343604
"Ind3","Blue",3,525,39.3699513146698
"Ind4","Blue",3,525,61.4693583575595
"Ind5","Blue",3,525,48.025501604101
"Ind1","White",1,530,99.3598871614464
"Ind2","White",1,530,94.6130366541194
"Ind3","White",1,530,90.033205012757
"Ind4","White",1,530,99.6663417636228
"Ind5","White",1,530,101.706981171382
"Ind1","Black",1,530,11.4177636386325
"Ind2","Black",1,530,12.241971741175
"Ind3","Black",1,530,8.85004999298505
"Ind4","Black",1,530,8.43587409262389
"Ind5","Black",1,530,9.43821872764593
"Ind1","Orange",1,530,49.5041672987562
"Ind2","Orange",1,530,42.3501276445743
"Ind3","Orange",1,530,34.383168867719
"Ind4","Orange",1,530,50.9456266703336
"Ind5","Orange",1,530,47.3849848763009
"Ind1","Blue",1,530,49.0080231734329
"Ind2","Blue",1,530,53.8528360343017
"Ind3","Blue",1,530,34.9248785440352
"Ind4","Blue",1,530,58.7507902198438
"Ind5","Blue",1,530,43.3212488436968
"Ind1","White",2,530,103.527306062771
"Ind2","White",2,530,100.829953213823
"Ind3","White",2,530,90.8800269753989
"Ind4","White",2,530,97.8790540352857
"Ind5","White",2,530,97.099117652509
"Ind1","Black",2,530,12.1061408076321
"Ind2","Black",2,530,10.1614907895221
"Ind3","Black",2,530,7.4770738386161
"Ind4","Black",2,530,9.95192549440362
"Ind5","Black",2,530,12.0177775252092
"Ind1","Orange",2,530,52.1924374376254
"Ind2","Orange",2,530,40.880930658076
"Ind3","Orange",2,530,40.1190102531463
"Ind4","Orange",2,530,44.6446832849909
"Ind5","Orange",2,530,48.3822783334365
"Ind1","Blue",2,530,47.7872145589461
"Ind2","Blue",2,530,50.6927334660077
"Ind3","Blue",2,530,36.0306972812326
"Ind4","Blue",2,530,57.7247373836136
"Ind5","Blue",2,530,44.4398293250327
"Ind1","White",3,530,101.472389549107
"Ind2","White",3,530,102.838156311543
"Ind3","White",3,530,93.2796828053556
"Ind4","White",3,530,99.5896124134526
"Ind5","White",3,530,101.834984428257
"Ind1","Black",3,530,12.1390511372348
"Ind2","Black",3,530,13.8910023085385
"Ind3","Black",3,530,7.27784225220847
"Ind4","Black",3,530,9.90576496476434
"Ind5","Black",3,530,7.17942684992083
"Ind1","Orange",3,530,49.4477560599805
"Ind2","Orange",3,530,39.7987694090925
"Ind3","Orange",3,530,38.7462485297709
"Ind4","Orange",3,530,44.9136190868015
"Ind5","Orange",3,530,48.5074013642068
"Ind1","Blue",3,530,47.6221567155486
"Ind2","Blue",3,530,48.3999807890877
"Ind3","Blue",3,530,36.1463985699118
"Ind4","Blue",3,530,57.6375935842624
"Ind5","Blue",3,530,44.0086159568097
"Ind1","White",1,535,97.3769551772065
"Ind2","White",1,535,99.6882181979818
"Ind3","White",1,535,89.8309782046339
"Ind4","White",1,535,101.294922706412
"Ind5","White",1,535,96.0679413024334
"Ind1","Black",1,535,10.5988264353382
"Ind2","Black",1,535,11.1021402623187
"Ind3","Black",1,535,8.36723731916836
"Ind4","Black",1,535,8.8825190898768
"Ind5","Black",1,535,9.97090306366021
"Ind1","Orange",1,535,54.4913652286533
"Ind2","Orange",1,535,47.5843526568582
"Ind3","Orange",1,535,42.2156422921654
"Ind4","Orange",1,535,48.3528619216671
"Ind5","Orange",1,535,52.7813006863101
"Ind1","Blue",1,535,47.459074346417
"Ind2","Blue",1,535,45.2227557816614
"Ind3","Blue",1,535,31.485080876399
"Ind4","Blue",1,535,51.3357909683201
"Ind5","Blue",1,535,42.2851012882844
"Ind1","White",2,535,100.971202708381
"Ind2","White",2,535,99.8282818711018
"Ind3","White",2,535,87.3936378150906
"Ind4","White",2,535,99.5726069801896
"Ind5","White",2,535,95.6690570220996
"Ind1","Black",2,535,13.4688078905531
"Ind2","Black",2,535,10.1907695212438
"Ind3","Black",2,535,6.74979341361206
"Ind4","Black",2,535,9.65366495161081
"Ind5","Black",2,535,9.43938286505823
"Ind1","Orange",2,535,54.4824978400657
"Ind2","Orange",2,535,42.942673371246
"Ind3","Orange",2,535,39.5715401232169
"Ind4","Orange",2,535,50.60082581358
"Ind5","Orange",2,535,50.7116920302047
"Ind1","Blue",2,535,48.739465058887
"Ind2","Blue",2,535,49.8043893993061
"Ind3","Blue",2,535,30.0283187499457
"Ind4","Blue",2,535,50.6840549460595
"Ind5","Blue",2,535,39.8930392795202
"Ind1","White",3,535,102.731553107324
"Ind2","White",3,535,97.0976751239057
"Ind3","White",3,535,90.4475602632611
"Ind4","White",3,535,99.8135396704417
"Ind5","White",3,535,97.0844810461354
"Ind1","Black",3,535,13.1465470953337
"Ind2","Black",3,535,11.6661794441324
"Ind3","Black",3,535,2.94725383841572
"Ind4","Black",3,535,7.72372599910587
"Ind5","Black",3,535,10.0764622410338
"Ind1","Orange",3,535,52.2727461324179
"Ind2","Orange",3,535,44.6140867467662
"Ind3","Orange",3,535,39.9747121616706
"Ind4","Orange",3,535,47.9729173965313
"Ind5","Orange",3,535,49.8060321459975
"Ind1","Blue",3,535,46.8418906473301
"Ind2","Blue",3,535,48.4522384273887
"Ind3","Blue",3,535,34.940424802434
"Ind4","Blue",3,535,53.9923960073379
"Ind5","Blue",3,535,40.4531804197368
"Ind1","White",1,540,98.800783344112
"Ind2","White",1,540,98.2932029023953
"Ind3","White",1,540,86.1317435878979
"Ind4","White",1,540,99.9548538685483
"Ind5","White",1,540,98.8232686343487
"Ind1","Black",1,540,14.9249857000316
"Ind2","Black",1,540,11.1273213903109
"Ind3","Black",1,540,7.43216680611099
"Ind4","Black",1,540,11.6749584855415
"Ind5","Black",1,540,7.28097016671364
"Ind1","Orange",1,540,57.0223957812856
"Ind2","Orange",1,540,48.1144490489289
"Ind3","Orange",1,540,42.6598392370885
"Ind4","Orange",1,540,49.7115528173928
"Ind5","Orange",1,540,56.804745447368
"Ind1","Blue",1,540,41.9483999414177
"Ind2","Blue",1,540,45.893622747219
"Ind3","Blue",1,540,32.06077625347
"Ind4","Blue",1,540,48.1026935063714
"Ind5","Blue",1,540,39.5713186724702
"Ind1","White",2,540,99.4685221122056
"Ind2","White",2,540,96.18358218883
"Ind3","White",2,540,89.3963488541387
"Ind4","White",2,540,100.433025437517
"Ind5","White",2,540,100.546294608409
"Ind1","Black",2,540,11.9048917380808
"Ind2","Black",2,540,8.7513298243106
"Ind3","Black",2,540,9.5350011603639
"Ind4","Black",2,540,10.1492572232514
"Ind5","Black",2,540,10.5478360675858
"Ind1","Orange",2,540,61.4765988829693
"Ind2","Orange",2,540,49.0030500002014
"Ind3","Orange",2,540,43.0456694178157
"Ind4","Orange",2,540,50.4109224939938
"Ind5","Orange",2,540,52.8680941188203
"Ind1","Blue",2,540,44.39463669989
"Ind2","Blue",2,540,44.4388383505548
"Ind3","Blue",2,540,31.6532646943449
"Ind4","Blue",2,540,50.7350865090562
"Ind5","Blue",2,540,38.1321827138368
"Ind1","White",3,540,98.8474722144869
"Ind2","White",3,540,99.3119050671254
"Ind3","White",3,540,86.6943210747459
"Ind4","White",3,540,97.3509225735843
"Ind5","White",3,540,95.9667283786223
"Ind1","Black",3,540,13.5023617651086
"Ind2","Black",3,540,12.6189831726593
"Ind3","Black",3,540,7.84578563062269
"Ind4","Black",3,540,7.90357496723168
"Ind5","Black",3,540,8.4217209926099
"Ind1","Orange",3,540,57.3480549533113
"Ind2","Orange",3,540,49.3221478750809
"Ind3","Orange",3,540,41.4462236121268
"Ind4","Orange",3,540,46.9667679534718
"Ind5","Orange",3,540,53.9937176212844
"Ind1","Blue",3,540,41.5309115990112
"Ind2","Blue",3,540,42.4620690741429
"Ind3","Blue",3,540,32.9457130879167
"Ind4","Blue",3,540,48.0837796359238
"Ind5","Blue",3,540,41.462624688977
"Ind1","White",1,545,99.7411786219857
"Ind2","White",1,545,98.6556519041363
"Ind3","White",1,545,91.6112277269612
"Ind4","White",1,545,100.339853561958
"Ind5","White",1,545,97.1370195429943
"Ind1","Black",1,545,13.1773820672703
"Ind2","Black",1,545,13.429793612097
"Ind3","Black",1,545,7.16341750021202
"Ind4","Black",1,545,11.1037195624659
"Ind5","Black",1,545,9.117731304707
"Ind1","Orange",1,545,57.6362541430228
"Ind2","Orange",1,545,51.3302869062155
"Ind3","Orange",1,545,46.0099367616065
"Ind4","Orange",1,545,51.5299844357406
"Ind5","Orange",1,545,65.0362354753385
"Ind1","Blue",1,545,37.0787847813905
"Ind2","Blue",1,545,41.0944220979646
"Ind3","Blue",1,545,26.9156106444195
"Ind4","Blue",1,545,44.421175308999
"Ind5","Blue",1,545,33.1307634275153
"Ind1","White",2,545,100.303222741429
"Ind2","White",2,545,101.326503967752
"Ind3","White",2,545,85.8709359287048
"Ind4","White",2,545,101.481140629447
"Ind5","White",2,545,96.9638651759805
"Ind1","Black",2,545,7.37849285537081
"Ind2","Black",2,545,14.8890280642275
"Ind3","Black",2,545,7.15227600924486
"Ind4","Black",2,545,7.46472591768152
"Ind5","Black",2,545,11.9562617924859
"Ind1","Orange",2,545,58.4949873085627
"Ind2","Orange",2,545,50.5653866785474
"Ind3","Orange",2,545,48.5370324702671
"Ind4","Orange",2,545,54.3816839818595
"Ind5","Orange",2,545,58.0621040351248
"Ind1","Blue",2,545,39.2128109832973
"Ind2","Blue",2,545,40.3651558522609
"Ind3","Blue",2,545,27.3400513731769
"Ind4","Blue",2,545,43.9934450300063
"Ind5","Blue",2,545,33.7590343232399
"Ind1","White",3,545,98.3905353607279
"Ind2","White",3,545,99.8229862717166
"Ind3","White",3,545,84.7830325846444
"Ind4","White",3,545,100.121209148044
"Ind5","White",3,545,99.6119713757802
"Ind1","Black",3,545,13.4114403947588
"Ind2","Black",3,545,14.8484952257867
"Ind3","Black",3,545,7.23686838302132
"Ind4","Black",3,545,6.81203806393609
"Ind5","Black",3,545,9.68692057080179
"Ind1","Orange",3,545,58.6652975173015
"Ind2","Orange",3,545,50.6172647023263
"Ind3","Orange",3,545,45.6559126670889
"Ind4","Orange",3,545,52.1396772271963
"Ind5","Orange",3,545,57.3382526430583
"Ind1","Blue",3,545,41.5131984346954
"Ind2","Blue",3,545,38.8156896363971
"Ind3","Blue",3,545,26.2294109479921
"Ind4","Blue",3,545,43.1941998196099
"Ind5","Blue",3,545,34.8321001208017
"Ind1","White",1,550,101.773472294008
"Ind2","White",1,550,100.389748474795
"Ind3","White",1,550,85.9136109595278
"Ind4","White",1,550,96.8786688418531
"Ind5","White",1,550,100.003427778923
"Ind1","Black",1,550,13.1333643473948
"Ind2","Black",1,550,13.6934700026675
"Ind3","Black",1,550,6.65340897705895
"Ind4","Black",1,550,8.47692115141244
"Ind5","Black",1,550,9.62230271227675
"Ind1","Orange",1,550,59.6162551398746
"Ind2","Orange",1,550,53.5037420292639
"Ind3","Orange",1,550,47.4584441181939
"Ind4","Orange",1,550,58.7006879850351
"Ind5","Orange",1,550,62.2818201002341
"Ind1","Blue",1,550,33.1557882290307
"Ind2","Blue",1,550,36.0338130929902
"Ind3","Blue",1,550,21.6220844226487
"Ind4","Blue",1,550,36.4720812728461
"Ind5","Blue",1,550,27.9729923168928
"Ind1","White",2,550,102.753219626029
"Ind2","White",2,550,101.323371462736
"Ind3","White",2,550,84.2353077194873
"Ind4","White",2,550,101.494152615591
"Ind5","White",2,550,97.7862514667837
"Ind1","Black",2,550,10.5076764447205
"Ind2","Black",2,550,12.727444567432
"Ind3","Black",2,550,8.89359093399476
"Ind4","Black",2,550,8.23114880398165
"Ind5","Black",2,550,9.72022381142381
"Ind1","Orange",2,550,64.2741329172317
"Ind2","Orange",2,550,51.7525453112509
"Ind3","Orange",2,550,50.255583032088
"Ind4","Orange",2,550,57.5414492352901
"Ind5","Orange",2,550,61.9338158331736
"Ind1","Blue",2,550,32.8486573359984
"Ind2","Blue",2,550,35.3650800178767
"Ind3","Blue",2,550,26.3319850967176
"Ind4","Blue",2,550,37.831824784728
"Ind5","Blue",2,550,32.4678401832647
"Ind1","White",3,550,98.9298683769236
"Ind2","White",3,550,101.858856268799
"Ind3","White",3,550,87.7309529867417
"Ind4","White",3,550,100.077171390159
"Ind5","White",3,550,98.5376055562709
"Ind1","Black",3,550,15.8079113680427
"Ind2","Black",3,550,12.5307390341329
"Ind3","Black",3,550,7.23789134361148
"Ind4","Black",3,550,6.70900805422262
"Ind5","Black",3,550,9.50963143326642
"Ind1","Orange",3,550,62.2610471297637
"Ind2","Orange",3,550,51.0762647526397
"Ind3","Orange",3,550,50.0558337719758
"Ind4","Orange",3,550,58.4442137844997
"Ind5","Orange",3,550,63.5831920385618
"Ind1","Blue",3,550,35.6224583140587
"Ind2","Blue",3,550,36.55180440187
"Ind3","Blue",3,550,21.8426492255732
"Ind4","Blue",3,550,37.7599440742247
"Ind5","Blue",3,550,30.6123072402371
"Ind1","White",1,555,99.6972080753284
"Ind2","White",1,555,101.220677247547
"Ind3","White",1,555,84.0331510812499
"Ind4","White",1,555,101.862914326804
"Ind5","White",1,555,99.9642352420809
"Ind1","Black",1,555,8.94796836107371
